Compound_screening_ID,Compound_source_ID,docking_score,LE,MW,cLogP,h_acc,h_donors,TPSA,Rotatable_Bonds,Heavy_atoms,Mutagenic,Tumorigenic,Reproductive,Database,SMILES
Z1612409440_2_T1,Z1612409440,-8.4,1196.4,442.517,3.3409,7,0,69.89,4,33,none,none,none,REAL,O=C1[C@H]2c3ccccc3CCN2C(=O)N1C1CCN(Cc2coc(-c3ccccc3)n2)CC1
ZINC000101836019_T2,ZINC000101836019,-8.4,0,441.921,5.7353,6,2,71.84,4,32,none,none,none,ZINC,Cc1cccc(C(=O)Nc2nc3n(n2)[C@@H](c2ccc(Cl)cc2)C=C(c2ccccc2)N3)c1
ZINC000101016697_T2,ZINC000101016697,-8.4,0,441.921,5.7353,6,2,71.84,4,32,none,none,none,ZINC,Cc1ccc(C(=O)Nc2nc3n(n2)[C@@H](c2ccccc2)C=C(c2ccc(Cl)cc2)N3)cc1
Z1787248753_1_T2,Z1787248753,-8.4,990.36,441.577,2.7656,6,3,73.05,4,33,none,none,none,REAL,Cc1cc(N2CCC(NC(=O)NC[C@@H]3CC4c5ccccc5C3c3ccccc34)CC2)[nH]n1
Z1676450116_1_T2,Z1676450116,-8.4,754.06,441.49,2.1754,8,2,96.33,5,33,none,none,high,REAL,Cn1nc(CNC(=O)CN2C(=O)N[C@](C)(c3ccc4ccccc4c3)C2=O)c2ccccc21
Z1667259234_1_T1,Z1667259234,-8.4,929.11,441.486,3.0893,7,3,96.53,5,33,none,none,none,REAL,O=C(NCc1ccc2c(c1)C(=O)NCC2)c1cccc(NC(=O)[C@@H]2Cc3ccccc3O2)c1
Z2008406872_1_T1,Z2008406872,-8.4,718.34,440.549,4.0684,7,1,75.94,5,33,none,none,low,REAL,Cc1cccc(NC(=O)[C@@H]2CCCN(c3nnc(Cc4ccc5ccccc5c4)n3C)C2)n1
Z1883096891_3_T1,Z1883096891,-8.4,927.57,437.498,3.2588,6,1,69.72,3,33,none,none,none,REAL,O=C1N[C@]2(CCc3ccccc32)C(=O)N1CC(=O)N1C[C@@H](c2ccccc2)c2ccccc21
PV-001827574151_1_T1,PV-001827574151,-8.4,363.64,435.953,4.8297,5,2,61.44,5,31,none,high,none,REAL,O=C(NCC(=O)N1CCC(c2cccc3ccccc23)CC1)NCc1ccc(Cl)cc1
Z2166788903_2_T2,Z2166788903,-8.4,1255.6,434.502,3.1276,7,1,75.41,3,33,none,none,low,REAL,Cn1c(-c2n[nH]c(=O)c3ccccc23)nnc1N1Cc2ccccc2[C@@H](c2ccccc2)C1
Z1897868293_1_T1,Z1897868293,-8.4,996.88,432.459,2.6976,8,2,122.57,4,31,high,high,none,REAL,O=c1ccc2cc(S(=O)(=O)Nc3nnc(Cc4cccc5ccccc45)o3)ccc2[nH]1
PV-001817114279_1,PV-001817114279,-8.4,402.09,432.429,4.2977,6,2,83.98,6,32,none,none,none,REAL,O=C(CCNC(=O)c1ccc2ccccc2c1)Nc1nccc(-c2ccc(F)c(F)c2)n1
Z1674151959_1_T1,Z1674151959,-8.4,723.5,430.51,2.8842,8,3,103.01,4,32,none,none,high,REAL,O=C1NCCc2ccc(CNC(=O)N3CCC[C@H](c4n[nH]c(-c5ccccc5)n4)C3)cc21
Z1674151959_1_T3,Z1674151959,-8.4,720.77,430.51,2.8842,8,3,103.01,4,32,none,none,high,REAL,O=C1NCCc2ccc(CNC(=O)N3CCC[C@H](c4n[nH]c(-c5ccccc5)n4)C3)cc21
ZINC000032848695_T1,ZINC000032848695,-8.4,0,430.495,4.394,9,3,156.73,6,31,none,none,none,ZINC,C[C@H](Sc1nnc(-c2c[nH]c3ccccc32)o1)c1nc(N)nc(Nc2ccccc2)n1
PV-001841355465_1_T1,PV-001841355465,-8.4,645.48,430.482,3.7509,6,3,86.88,6,32,none,high,none,REAL,Cc1ccc(-c2cc(C(=O)NNC(=O)CCc3ccc(F)c4ccccc34)[nH]n2)cc1C
Z2066206380_1_T1,Z2066206380,-8.4,847.65,430.429,3.2672,6,0,62.47,5,31,high,none,none,REAL,Cc1onc(-c2cccnc2)c1C(=O)N1CCN(Cc2cccc(C(F)(F)F)c2)CC1
Z735794490_4_T1,Z735794490,-8.4,1180.5,429.927,3.6799,6,2,105.09,5,29,none,none,none,REAL,COc1ccc(Cl)cc1NC(=O)C[C@H]1S/C(=N\c2ccc3c(c2)CCC3)NC1=O
Z1723437952_1_T2,Z1723437952,-8.4,1165.6,429.41,3.6795,8,2,100.36,4,32,none,none,none,REAL,Cn1c(=O)[nH]c2ncc(-c3cccc(C(=O)Nc4cc(-c5ccccc5F)no4)c3)cc21
ZINC000101262738_T2,ZINC000101262738,-8.4,0,428.451,1.7483,9,0,104.26,4,32,none,none,none,ZINC,Cc1ccc(-c2noc(CN3N=N[C@H]4C(=O)N(c5ccc6c(c5)CCC6)C(=O)[C@@H]43)n2)cc1
ZINC000101262733_T2,ZINC000101262733,-8.4,0,428.451,1.7483,9,0,104.26,4,32,none,none,none,ZINC,Cc1ccc(-c2noc(CN3N=N[C@@H]4C(=O)N(c5ccc6c(c5)CCC6)C(=O)[C@@H]43)n2)cc1
